3.815389,64.188207,4.396351,48.559575,2
-8.620209,102.281788,13.361478,59.889172,3
-4.406177,12.121273,11.94699,40.934288,2
-0.0,145.137585,3.571143,40.0,2
-0.0,111.31115,0.124367,55.439661,3
-0.0,105.87198,16.972673,72.608126,3
8.461833,165.996486,16.825326,37.177427,2
-0.0,171.751807,9.263526,40.0,2
-0.0,157.805785,1.24989,40.0,2
8.733333,63.566611,12.886434,55.577327,3
-3.011415,90.441491,3.831415,55.818306,3
5.795235,150.445594,16.029435,41.34952,2
6.257891,21.972341,11.754403,30.744626,2
4.835485,21.948474,5.567414,24.092859,1
4.666667,53.976733,20.175248,42.607589,2
-4.397289,104.927469,16.68028,61.873631,3
0.0,194.530215,19.514676,48.018356,2
-0.0,142.081737,1.51356,40.0,2
5.83707,62.371989,4.03762,36.670451,2
8.733333,58.291426,16.215598,57.538745,3
-4.333333,170.071467,15.327727,67.989083,3
4.666667,182.329485,17.093844,43.584188,2
-0.0,127.855229,11.041875,53.286788,3
0.0,51.07406,9.36093,54.637262,3
4.672637,17.733168,13.447217,45.907548,2
-4.339415,167.651118,18.826982,42.988034,2
6.971202,116.943724,14.757536,52.869162,3
-1.140008,189.621747,11.519025,49.401727,2
3.082556,12.205786,6.573939,32.481027,2
0.0,116.928261,15.48732,75.70858,4
4.667063,57.021617,8.395439,40.144849,2
-4.629273,165.546435,12.48907,49.011064,2
4.744786,38.197288,19.532941,38.674387,2
5.396578,88.505992,18.544884,55.87093,3
8.669639,78.682301,19.773568,44.24063,2
-0.0,165.314796,20.658068,40.0,2
-5.098045,135.374219,17.939573,47.64639,2
-8.513265,41.520607,0.029872,23.268835,1
8.733333,63.620945,0.067995,36.768421,2
-4.336124,26.762197,1.924314,27.107022,2
8.724978,134.292578,5.736002,14.175797,1
4.666667,114.198215,0.501571,37.221759,2
8.733333,33.953413,9.329866,13.585059,1
-4.379033,29.531155,7.503429,26.866534,2
4.685234,95.215944,11.909787,55.664525,3
-4.398726,181.620483,20.37572,26.755431,2
8.733333,110.435005,6.566988,31.905775,2
-8.661248,6.587979,7.437865,13.245825,1
8.583405,10.772585,18.908562,29.902073,2
8.733333,161.012646,7.490523,13.222719,1
8.733333,90.274971,3.038649,39.884135,2
-4.402501,76.529246,11.171577,55.821514,3
4.778407,157.928741,18.846442,36.597067,2
-4.48805,72.857374,8.4549,49.378694,2
8.733333,106.469987,15.3052,57.60429,3
-0.0,142.331341,13.813892,66.823875,3
8.47116,174.295304,9.908539,14.083613,1
